hf_index,pair_id,caption,is_balanced_subset,is_audioset_eval
2435,KzzKguqINa8.wav,"This is an instrument showcase jam. Different tracks are being played to show the features of a keyboard. Initially, there is a synth pad playing. Then, an acoustic sounding drum beat and a groovy bass line starts playing in the background of a brass sounding melody. The sounds are mostly generic. Parts of this recording could be sampled to be used in advertisement jingles.",False,False
2436,L0-l1LIa22g.wav,"The low quality recording features a reggae song that consists of passionate male vocals singing over shimmering hi hats, snappy snare, punchy kick, groovy bass, brass melody and funky electric guitar chords. It sounds chill and easygoing.",False,False
2438,L1fxVVl_1bM.wav,Someone is strumming chords on a distorted e-guitar while someone is playing a fast solo up the fretboard with another e-guitar. This song may be playing practicing solos at home.,False,False
2441,L2-EGNKzUAQ.wav,"The Pop song features a passionate male vocal, alongside wide harmonizing background vocals, singing over clapping, shimmering cymbals, groovy bass and soft kick hits. It sounds addictive, happy and joyful.",False,False
2443,L3d4ajg0bhk.wav,This is a shofar being played. Two notes are being played. The first note is short and the second note is played at a higher pitch and for a longer duration. There is no voice in this song. There are no other instruments in this song. This song can be played in a movie scene where soldiers are given instructions for a battle.,False,False
2444,L47F51OmZXo.wav,Here we have two saxophonists playing baritone saxophones. They play a jazzy bebop song that's groovy and light-hearted in its tone.,False,False
2447,L8zjEoQFws8.wav,"This music is instrumental. The tempo is slow with a lush guitar harmony with the sound of switches being turned on and off. The sound is rich, deep, intense and dense. This is a review audio between a Tortuga Martini vs an Analog Martini.",False,False
2448,L9GXrmmlYhE.wav,This is a live classical music performance. The piece is being performed by a brass orchestra. There is a trombone playing the lead melody while other trombones and a tuba play the bass backing. The atmosphere is epic. This piece could be playing in the soundtrack of a historical drama movie during the scenes of an army marching towards the enemy territory.,False,False
2451,LAHWV6fZwUk.wav,This is an indie rock/pop rock music piece. There is a male vocalist singing melodically with a telephone vocal effect. The melodic background consists of an electric guitar and a bass guitar. The rhythm is played by a simple acoustic drum beat. The atmosphere is groovy. This piece could be used during a badass scene in a thriller movie.,False,False
2453,LAxCq-s84F8.wav,"The low quality recording features a flat female vocal shortly talking on a very noisy microphone, after which a song fades in. The song consists of soft, reverberant female vocal singing over echoing dark rimshots, punchy kick and groovy piano melody. Overall it has a dark and mellow vibe to it.",False,False
2462,LGW99kSaf6M.wav,This audio contains someone playing a melody on a violin. A female voice is singing along in a high pitch. The background is filled with percussive instruments and a tambourine. This song may be playing during the celebration.,False,False
2463,LGi38MqlPFA.wav,This R&B song features a male voice singing the main melody in falsetto. There are other male voices singing backing vocals in harmony with the main voice. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords without any flourishes or embellishments. A piano plays an arpeggiated pattern that changes with the chords of the song. A guitar strums chords using upstrokes. The mood of this song is romantic. The melody has a motown feel. This song can be played at the end credits of a romantic movie.,False,False
2464,LGrAwQnZ6Bs.wav,"The low quality recording features a shimmering, widely spread, bell melody. It sounds soft, mellow and haunting. The recording is a bit noisy.",False,False
2466,LHTA8VZGoMs.wav,This audio contains someone playing a bass solo melody. In the background you can hear something that almost sounds like a dog barking. This song may be playing while listening to a live concert.,False,False
2467,LJsYl38zPOQ.wav,The low quality recording features a cover of a rock song and it contains an ukulele bass guitar. The recording is in mono and very noisy.,False,False
2470,LKVSEQCLCLo.wav,The song is an instrumental. The song is medium tempo with various Latin percussion playing groovily to the sounds of a Rhodes organ melody. The song is romantic and passionate. The soundtrack is a demonstration for a  keyboard model.,False,False
2471,LKurVRvkmKc.wav,Someone is playing a melody on a zitar along with a shrutibox in the background. At the end male and female voices are chanting in the mid to high range and a percussive sound can be heard. This song may be playing live at a concert while meditating.,False,False
2472,LLDHkHHKYkI.wav,"A male singer sings these whispering vocals. The song is medium fast tempo with a fast metal drumming rhythm, percussive bass line, keyboard accompaniment and various percussion hits. The song is tense and full of suspense. The song is a game soundtrack.",False,False
2474,LMGpKPavV4Q.wav,"The song is an instrumental. The tempo is medium with a strong marching drum rhythm, with cymbal crashes and bass drum kicks, percussive bass line and amplified guitar playing rhythm. The audio quality is pristine and the soundtrack is high on adrenaline.",False,False
2475,LNFAeJ06KVs.wav,The low quality recording features a flat male vocal talking over a double bass slap. The recording is noisy and in mono.,False,False
2479,LR3U4b_fVBc.wav,"The song is an instrumental. The song is medium tempo and tempo changes occur later, with piano accompaniment, guitar solo, chord changes, steady drumming rhythm, rhythm  guitar, and strong bass line . The song is an iconic rock hit and has a bad audio quality.",False,False
2481,LRz6Y6oltQ4.wav,"The low quality recording features a saxophone solo melody being played. It sounds passionate, soulful and the recording is noisy and in mono.",False,False
